SPEC_ID,PROTECTED = P,GENUS,SPECIES,COUNTRY,LOCALITY,QUARRY,DATE COLLECTED,SEX,BONE,SIDE,AGE,tx12,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16, M17,M18,M19,M20,M21,M22,M23,M24,M25,M26,M27,M28,M29,M30,M31,M32,M33,M34,M35,M36,M37,M38,M39,
FAM112070,,Merychippus, insignis,1,6,Echo Q,,male,mandible,norecord,16.0,0,0,62.5,60.2,119.2,83,0,143.2,136.2,55.2,45.4,30.7,0,27,16.8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM112070,,Merychippus, insignis,1,6,Echo Q,,unknown,tmm1,norecord,16.0,19.4,0,0,0,0,11.2,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM112070,,Merychippus, insignis,1,6,Echo Q,,unknown,tmm2,norecord,16.0,20,0,0,0,0,9.4,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM112070,,Merychippus, insignis,1,6,Echo Q,,unknown,tmm3,norecord,16.0,21,0,0,0,0,7.4,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM112070,,Merychippus, insignis,1,6,Echo Q,,unknown,tmp2,norecord,16.0,21.9,0,0,0,0,11.6,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM112070,,Merychippus, insignis,1,6,Echo Q,,unknown,tmp3,norecord,16.0,20.6,0,0,0,0,12.4,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM112070,,Merychippus, insignis,1,6,Echo Q,,unknown,tmp4,norecord,16.0,20.7,0,0,0,0,12.7,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM87000,,Merychippus, insignis,1,6,Echo Q,,male,skull,norecord,16.0,66.8,0,0,0,0,0,0,0,0,0,0,0,43.6,21.6,33,0,0,0,113.6,0,0,0,211,126.3,42,0,0,43.8,40,60.3,118.3,13.3,59.2,45.4,38.1,23.8,0,54,,
FAM87001,,Merychippus, insignis,1,6,Echo Q,,male,skull,norecord,16.0,68,70.2,69.5,88.1,146.8,289.9,65.2,57.7,120.2,0,0,32.5,52.3,27.4,38.2,55.6,88.5,100.3,130,0,0,49.1,228.6,125,44.2,0,0,46.4,41.3,59.8,133.8,15.2,64.2,42.4,39.3,29.3,28.5,65.1,,
FAM87001,,Merychippus, insignis,1,6,Echo Q,,male,txM1,norecord,16.0,19.5,0,20.8,0,20.2,0,0,0,0,6,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM87001,,Merychippus, insignis,1,6,Echo Q,,male,txM2,norecord,16.0,20.1,0,20,0,21,0,0,0,0,6.1,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM87001,,Merychippus, insignis,1,6,Echo Q,,male,txP2,norecord,16.0,26.1,0,20.8,0,20.9,0,0,0,0,4.1,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM87001,,Merychippus, insignis,1,6,Echo Q,,male,txP3,norecord,16.0,21.8,0,22,0,20.7,0,0,0,0,5.6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM87001,,Merychippus, insignis,1,6,Echo Q,,male,txP4,norecord,16.0,21.1,0,21,0,20.7,0,0,0,0,5.3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM87002,,Merychippus, insignis,1,6,Echo Q,,male,skull,norecord,16.0,64.1,0,0,0,0,0,67.4,56.8,121.1,0,0,0,0,26.6,34.8,0,0,0,0,0,0,0,230,0,41,0,0,46.6,42.7,60.8,136.9,21.9,60.1,46,36,26.2,26,57,,
FAM87002,,Merychippus, insignis,1,6,Echo Q,,male,txM1,norecord,16.0,20.6,0,22.6,0,16.4,0,0,0,0,7,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM87002,,Merychippus, insignis,1,6,Echo Q,,male,txM2,norecord,16.0,20.5,0,21.7,0,21,0,0,0,0,7,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM87002,,Merychippus, insignis,1,6,Echo Q,,male,txM3,norecord,16.0,0,0,0,0,22.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM87002,,Merychippus, insignis,1,6,Echo Q,,male,txP2,norecord,16.0,26.3,0,20,0,19.4,0,0,0,0,4.8,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM87002,,Merychippus, insignis,1,6,Echo Q,,male,txP3,norecord,16.0,21.8,0,23,0,21,0,0,0,0,6.3,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM87002,,Merychippus, insignis,1,6,Echo Q,,male,txP4,norecord,16.0,21.4,0,22.3,0,20,0,0,0,0,6.3,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM87003,,Merychippus, insignis,1,6,Echo Q,,male,skull,norecord,16.0,68.3,78.4,79.3,83.1,160,289.7,65.3,57.7,120.2,0,0,28.3,51,28.5,37.7,0,0,92,128.8,0,72.4,47.2,241.8,127.3,47,0,0,44.9,40,71,128.5,15.9,72,52.1,35,31,32,54.7,,
FAM87003,,Merychippus, insignis,1,6,Echo Q,,male,txM1,norecord,16.0,20.1,0,19.1,0,17.9,0,0,0,0,7.2,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM87003,,Merychippus, insignis,1,6,Echo Q,,male,txM2,norecord,16.0,20.3,0,18.2,0,21.7,0,0,0,0,7.3,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM87003,,Merychippus, insignis,1,6,Echo Q,,male,txM3,norecord,16.0,0,0,0,0,21.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM87003,,Merychippus, insignis,1,6,Echo Q,,male,txP2,norecord,16.0,26.4,0,19.8,0,19.3,0,0,0,0,5.3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM87003,,Merychippus, insignis,1,6,Echo Q,,male,txP3,norecord,16.0,21.8,0,22,0,19.8,0,0,0,0,6.1,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM87003,,Merychippus, insignis,1,6,Echo Q,,male,txP4,norecord,16.0,20.4,0,22.8,0,19.8,0,0,0,0,6.4,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM87004,,Merychippus, insignis,1,6,Echo Q,,male,skull,norecord,16.0,66.7,69.1,0,0,0,0,59.4,51.8,108.4,0,0,30.8,44.6,22,35.6,0,0,81.5,121.8,0,0,0,222.7,0,39,0,0,43.6,42,67.5,126.6,16.6,57.8,41,32.7,32.7,28,56.5,,
FAM87004,,Merychippus, insignis,1,6,Echo Q,,female,txM1,norecord,16.0,17.3,0,20.2,0,12.7,0,0,0,0,5.8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM87004,,Merychippus, insignis,1,6,Echo Q,,female,txM2,norecord,16.0,17.9,0,0,0,18.3,0,0,0,0,5.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM87004,,Merychippus, insignis,1,6,Echo Q,,female,txM3,norecord,16.0,17.2,0,0,0,18.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM87004,,Merychippus, insignis,1,6,Echo Q,,female,txP2,norecord,16.0,23.6,0,17.3,0,12.5,0,0,0,0,4.2,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM87004,,Merychippus, insignis,1,6,Echo Q,,female,txP3,norecord,16.0,19.9,0,21.6,0,13.1,0,0,0,0,5.4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM87004,,Merychippus, insignis,1,6,Echo Q,,female,txP4,norecord,16.0,19.2,0,21.7,0,11.7,0,0,0,0,6,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM87005,,Merychippus, insignis,1,6,Echo Q,,male,skull,norecord,16.0,69.5,72.2,0,0,152.3,287,62,51.1,110,0,0,35,50,26,34.2,0,0,92.2,128,0,0,0,226.5,0,42.2,0,0,46,41,68,135,16.4,65.4,40,39.1,36,29.2,59.1,,
FAM87005,,Merychippus, insignis,1,6,Echo Q,,male,txM1,norecord,16.0,17.4,0,22.9,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM87005,,Merychippus, insignis,1,6,Echo Q,,male,txM2,norecord,16.0,17.8,0,21.5,0,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM87005,,Merychippus, insignis,1,6,Echo Q,,male,txM3,norecord,16.0,18,0,19.4,0,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM87005,,Merychippus, insignis,1,6,Echo Q,,male,txP2,norecord,16.0,25.2,0,21.3,0,9.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM87005,,Merychippus, insignis,1,6,Echo Q,,male,txP3,norecord,16.0,20.2,0,25.6,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM87005,,Merychippus, insignis,1,6,Echo Q,,male,txP4,norecord,16.0,19.5,0,23.3,0,12.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM87008,,Merychippus, insignis,1,6,Echo Q,,unknown,txM1,norecord,16.0,21.3,0,19.5,0,21.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM87008,,Merychippus, insignis,1,6,Echo Q,,unknown,txM2,norecord,16.0,20,0,19.5,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM87008,,Merychippus, insignis,1,6,Echo Q,,unknown,txM3,norecord,16.0,19.2,0,0,0,23.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM87008,,Merychippus, insignis,1,6,Echo Q,,unknown,txP2,norecord,16.0,24.7,0,17.6,0,21.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM87008,,Merychippus, insignis,1,6,Echo Q,,unknown,txP3,norecord,16.0,22.3,0,20.7,0,25.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM87008,,Merychippus, insignis,1,6,Echo Q,,unknown,txP4,norecord,16.0,21.4,0,19,0,24.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM87012,,Merychippus, insignis,1,6,Echo Q,,unknown,txM1,norecord,16.0,20.5,0,19.3,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM87012,,Merychippus, insignis,1,6,Echo Q,,unknown,txM2,norecord,16.0,19,0,16.9,0,22.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM87012,,Merychippus, insignis,1,6,Echo Q,,unknown,txP2,norecord,16.0,23.5,0,17.3,0,20.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM87012,,Merychippus, insignis,1,6,Echo Q,,unknown,txP3,norecord,16.0,22.1,0,19.9,0,22.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM87012,,Merychippus, insignis,1,6,Echo Q,,unknown,txP4,norecord,16.0,20.2,0,19.7,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM87013,,Merychippus, insignis,1,6,Echo Q,,unknown,txM1,norecord,16.0,0,0,0,0,13.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM87013,,Merychippus, insignis,1,6,Echo Q,,unknown,txM2,norecord,16.0,19.5,0,18.2,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM87013,,Merychippus, insignis,1,6,Echo Q,,unknown,txM3,norecord,16.0,18.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM87013,,Merychippus, insignis,1,6,Echo Q,,unknown,txP2,norecord,16.0,24.8,0,17.8,0,14.8,0,0,0,0,4.2,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM87013,,Merychippus, insignis,1,6,Echo Q,,unknown,txP3,norecord,16.0,20.4,0,19.8,0,20,0,0,0,0,5.7,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM87013,,Merychippus, insignis,1,6,Echo Q,,unknown,txP4,norecord,16.0,20.8,0,19.9,0,19,0,0,0,0,5.7,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM87014,,Merychippus, insignis,1,6,Echo Q,,unknown,txM1,norecord,16.0,20.2,0,18.6,0,20.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM87014,,Merychippus, insignis,1,6,Echo Q,,unknown,txM2,norecord,16.0,19.2,0,17.5,0,25.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM87014,,Merychippus, insignis,1,6,Echo Q,,unknown,txM3,norecord,16.0,18.2,0,0,0,22.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM87014,,Merychippus, insignis,1,6,Echo Q,,unknown,txP4,norecord,16.0,21,0,20.2,0,26.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM87016,,Merychippus, insignis,1,6,Echo Q,,unknown,txM1,norecord,16.0,16.6,0,19.9,0,13.4,0,0,0,0,5.4,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM87016,,Merychippus, insignis,1,6,Echo Q,,unknown,txM2,norecord,16.0,17.8,0,20.7,0,19.4,0,0,0,0,6.1,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM87016,,Merychippus, insignis,1,6,Echo Q,,unknown,txM3,norecord,16.0,19.1,0,17.9,0,19.4,0,0,0,0,3.8,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM87016,,Merychippus, insignis,1,6,Echo Q,,unknown,txP3,norecord,16.0,20.3,0,22,0,16.7,0,0,0,0,5.8,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM87016,,Merychippus, insignis,1,6,Echo Q,,unknown,txP4,norecord,16.0,20.2,0,22.1,0,14.5,0,0,0,0,6.3,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM87019,,Merychippus, insignis,1,6,Echo Q,,unknown,txM1,norecord,16.0,16.5,0,21,0,10.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM87019,,Merychippus, insignis,1,6,Echo Q,,unknown,txM2,norecord,16.0,17.6,0,19.8,0,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM87019,,Merychippus, insignis,1,6,Echo Q,,unknown,txP4,norecord,16.0,19.5,0,21.8,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM87022,,Merychippus, insignis,1,6,Echo Q,,unknown,txM1,norecord,16.0,18.5,0,20.7,0,12,0,0,0,0,5.5,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM87022,,Merychippus, insignis,1,6,Echo Q,,unknown,txM2,norecord,16.0,18.7,0,19.3,0,14,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM87022,,Merychippus, insignis,1,6,Echo Q,,unknown,txM3,norecord,16.0,18,0,15.7,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM87022,,Merychippus, insignis,1,6,Echo Q,,unknown,txP3,norecord,16.0,20.1,0,21.5,0,12.7,0,0,0,0,5.8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM87022,,Merychippus, insignis,1,6,Echo Q,,unknown,txP4,norecord,16.0,20.3,0,21.8,0,11.7,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM87023,,Merychippus, insignis,1,6,Echo Q,,unknown,txM1,norecord,16.0,19.2,0,21.8,0,17.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM87023,,Merychippus, insignis,1,6,Echo Q,,unknown,txM1,norecord,16.0,19.2,0,19.8,0,17.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM87023,,Merychippus, insignis,1,6,Echo Q,,unknown,txP2,norecord,16.0,24.2,0,18,0,20.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM87023,,Merychippus, insignis,1,6,Echo Q,,unknown,txP2,norecord,16.0,23.9,0,19.4,0,19.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM87023,,Merychippus, insignis,1,6,Echo Q,,unknown,txP3,norecord,16.0,20.8,0,20.3,0,22.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM87023,,Merychippus, insignis,1,6,Echo Q,,unknown,txP3,norecord,16.0,21.4,0,21.4,0,22.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM87023,,Merychippus, insignis,1,6,Echo Q,,unknown,txP4,norecord,16.0,20.1,0,21.1,0,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM87023,,Merychippus, insignis,1,6,Echo Q,,unknown,txP4,norecord,16.0,20.2,0,21,0,18.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM87028,,Merychippus, insignis,1,6,Echo Q,,unknown,txM1,norecord,16.0,17.2,0,20.9,0,10.7,0,0,0,0,6,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM87028,,Merychippus, insignis,1,6,Echo Q,,unknown,txP3,norecord,16.0,19.9,0,20.3,0,11,0,0,0,0,5.5,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM87028,,Merychippus, insignis,1,6,Echo Q,,unknown,txP4,norecord,16.0,19.7,0,19.8,0,11.3,0,0,0,0,5.5,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM87029,,Merychippus, insignis,1,6,Echo Q,,unknown,txM1,norecord,16.0,15.5,0,18.8,0,11.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM87029,,Merychippus, insignis,1,6,Echo Q,,unknown,txM2,norecord,16.0,16.4,0,17.7,0,12.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM87029,,Merychippus, insignis,1,6,Echo Q,,unknown,txP3,norecord,16.0,17.9,0,19.5,0,13.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM87029,,Merychippus, insignis,1,6,Echo Q,,unknown,txP4,norecord,16.0,18.3,0,19.9,0,14.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM87030,,Merychippus, insignis,1,6,Echo Q,,unknown,txM1,norecord,16.0,17.6,0,20.1,0,15.5,0,0,0,0,6.4,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM87030,,Merychippus, insignis,1,6,Echo Q,,unknown,txP2,norecord,16.0,24.3,0,18.6,0,15.6,0,0,0,0,5.6,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM87030,,Merychippus, insignis,1,6,Echo Q,,unknown,txP4,norecord,16.0,20,0,20.8,0,18,0,0,0,0,6.4,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM87032,,Merychippus, insignis,1,6,Echo Q,,unknown,txM1,norecord,16.0,17,0,20.2,0,10.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM87032,,Merychippus, insignis,1,6,Echo Q,,unknown,txP2,norecord,16.0,22.4,0,17,0,11.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM87032,,Merychippus, insignis,1,6,Echo Q,,unknown,txP3,norecord,16.0,18.5,0,20.9,0,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM87032,,Merychippus, insignis,1,6,Echo Q,,unknown,txP4,norecord,16.0,18.8,0,21.7,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM87034,,Merychippus, insignis,1,6,Echo Q,,unknown,txM1,norecord,16.0,18.9,0,20.4,0,12.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM87034,,Merychippus, insignis,1,6,Echo Q,,unknown,txM2,norecord,16.0,19.3,0,20.1,0,14.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM87034,,Merychippus, insignis,1,6,Echo Q,,unknown,txP2,norecord,16.0,24.3,0,18.5,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM87034,,Merychippus, insignis,1,6,Echo Q,,unknown,txP3,norecord,16.0,21,0,21.7,0,16.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM87034,,Merychippus, insignis,1,6,Echo Q,,unknown,txP4,norecord,16.0,20.6,0,21.6,0,16.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM87035,,Merychippus, insignis,1,6,Echo Q,,unknown,txM1,norecord,16.0,17.8,0,20.2,0,13,0,0,0,0,5.7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM87035,,Merychippus, insignis,1,6,Echo Q,,unknown,txM2,norecord,16.0,17.8,0,18.7,0,15,0,0,0,0,6.1,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM87035,,Merychippus, insignis,1,6,Echo Q,,unknown,txM3,norecord,16.0,0,0,0,0,17.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FAM87036,,Merychippus, insignis,1,6,Echo Q,,unknown,txM1,norecord,16.0,17.3,0,21,0,9.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
